,GRANJA,FECHA RECEPCION,t2m_min_weekFR,t2m_max_weekFR,rh2m_mean_WFR,N°INICIAL,PESO  M,GANA M,% DESCARTE SEM 1,DESCARTE SEM 1,FECHA SEM 1,t2m_min_weekF1,t2m_max_weekF1,rh2m_mean_WF1,SALDO AVES SEM 1,PESO M SEM 1,CONS  SEM 1,MORT SEM 1,CONV SEM 1,FECHA SEM 2,t2m_min_weekF2,t2m_max_weekF2,rh2m_mean_WF2,SALDO AVES SEM 2,PESO M SEM 2,CONS  SEM 2,MORT SEM 2,CONV SEM 2,FECHA SEM 3,t2m_min_weekF3,t2m_max_weekF3,rh2m_mean_WF3,SALDO AVES SEM 3,PESO M SEM 3,CONS  SEM 3,MORT SEM 3,CONV SEM 3,FECHA SEM 4,t2m_min_weekF4,t2m_max_weekF4,rh2m_mean_WF4,SALDO AVES SEM 4,PESO M SEM 4,CONS  SEM 4,MORT SEM 4,CONV SEM 4,FECHA SEM 5,t2m_min_weekF5,t2m_max_weekF5,rh2m_mean_WF5,SALDO AVES SEM 5,PESO M SEM 5,CONS  SEM 5,MORT SEM 5,CONV SEM 5,36PESO,36DATE,rh2m_36,t2m_max_36,t2m_min_36,37PESO,37DATE,rh2m_37,t2m_max_37,t2m_min_37,38PESO,38DATE,rh2m_38,t2m_max_38,t2m_min_38,39PESO,39DATE,rh2m_39,t2m_max_39,t2m_min_39,40PESO,40DATE,rh2m_40,t2m_max_40,t2m_min_40,41PESO,41DATE,rh2m_41,t2m_max_41,t2m_min_41,42PESO,42DATE,rh2m_42,t2m_max_42,t2m_min_42,43PESO,43DATE,rh2m_43,t2m_max_43,t2m_min_43,44PESO,44DATE,rh2m_44,t2m_max_44,t2m_min_44,FECHA_FAENA,EDAD,PESO REAL,m.s.n.m
95,TESORO,2021-03-30,15.3,30.23,72.23,35190.0,0.036,4.416666666666667,0.0069981376,248.0,2021-04-06,17.14,29.64,65.49714285714286,34212.0,0.159,0.16,2.7791986359761296,1.0062894,2021-04-06,17.14,29.64,65.49714285714286,34006.0,0.392,0.48,3.3645923,1.2244898,2021-04-06,17.14,29.64,65.49714285714286,33859.0,0.781,1.03,3.782324524012504,1.318822,2021-04-06,17.14,29.64,65.49714285714286,33737.0,1.244,1.793,4.129013924410343,1.4413183,2021-04-06,17.14,29.64,65.49714285714286,33602.0,1.82,2.783,4.512645637965331,1.5291209,1.878375,2021-05-05,66.5,25.77,15.65,1.952625,2021-05-06,70.5,26.98,17.18,2.025875,2021-05-07,67.38,25.5,16.19,2.098875,2021-05-08,72.56,23.73,16.95,2.170875,2021-05-09,59.75,30.62,17.33,2.242875,2021-05-10,58.25,31.01,16.61,2.35425,2021-05-11,54.69,31.21,16.1,2.42525,2021-05-12,53.12,30.12,16.81,2.49625,2021-05-13,49.44,34.08,16.67,2021-05-06,37.0,1.973789035080877,1100
96,ROBLE,2021-03-31,14.87,28.83,74.23142857142857,42432.0,0.039,3.5106837606837606,0.009708738,416.0,2021-04-07,14.77,28.91,68.20571428571428,41808.0,0.1369166666666666,0.134902411021814,1.4705882352941175,0.98528844,2021-04-07,14.77,28.91,68.20571428571428,41444.0,0.3685,0.466653797895956,2.3284314,1.2663604,2021-04-07,14.77,28.91,68.20571428571428,41088.0,0.70125,1.000778816199377,3.167420814479638,1.4271356,2021-04-07,14.77,28.91,68.20571428571428,40722.0,1.21525,1.7911694,4.029977375565611,1.4739102,2021-04-07,14.77,28.91,68.20571428571428,40310.0,1.7669583333333332,2.820640039692384,5.000942684766215,1.5963252,1.83625,2021-05-06,70.5,26.15,15.94,1.9048333333333327,2021-05-07,72.25,22.97,14.69,1.9813333333333327,2021-05-08,72.19,21.69,15.75,2.0578333333333334,2021-05-09,63.44,28.38,16.06,2.133833333333333,2021-05-10,60.38,28.65,15.13,2.2095,2021-05-11,60.0,28.85,15.37,2.2840000000000003,2021-05-12,58.25,28.57,15.9,2.355,2021-05-13,55.69,31.75,15.69,2.426,2021-05-14,55.69,31.42,16.79,2021-05-12,42.0,2.376775271512113,1919
97,ROBLE,2021-04-02,14.87,28.91,72.34857142857143,27693.0,0.038,3.74561403508772,0.02479135,704.0,2021-04-09,14.77,28.75,69.46428571428571,26817.0,0.1423333333333333,0.1364805906700973,3.1632542519770337,0.95888,2021-04-09,14.77,28.75,69.46428571428571,26567.0,0.3756666666666667,0.4592163209997365,4.0660095,1.2224036,2021-04-09,14.77,28.75,69.46428571428571,26353.0,0.7296666666666666,0.9873638674913672,4.838767919690897,1.3531711,2021-04-09,14.77,28.75,69.46428571428571,26090.0,1.207,1.7761594,5.788466399451124,1.4715488,2021-04-09,14.77,28.75,69.46428571428571,26090.0,1.75116666666667,2.769456454601606,5.788466399451124,1.5814922,1.836666666666667,2021-05-08,72.19,21.69,15.75,1.9086666666666667,2021-05-09,63.44,28.38,16.06,1.9861666666666664,2021-05-10,60.38,28.65,15.13,2.091,2021-05-11,60.0,28.85,15.37,2.163,2021-05-12,58.25,28.57,15.9,2.235,2021-05-13,55.69,31.75,15.69,2.306,2021-05-14,55.69,31.42,16.79,2.377,2021-05-15,54.44,31.04,18.05,2.448,2021-05-16,66.5,29.24,18.38,2021-05-14,42.0,2.280092592592593,1919
98,ROBLE,2021-04-03,14.87,28.91,70.72428571428571,35904.0,0.038,3.776315789473684,0.0086970925,315.0,2021-04-10,14.77,28.86,69.49,35529.0,0.1435,0.1367896647808832,1.044451871657754,0.95323807,2021-04-10,14.77,28.86,69.49,35304.0,0.373375,0.4634035803308407,1.671123,1.241121,2021-04-10,14.77,28.86,69.49,35011.0,0.73975,0.9859758361657764,2.4871880570409983,1.3328501,2021-04-10,14.77,28.86,69.49,33935.0,1.2235,1.8022691,5.484068627450981,1.4730438,2021-04-10,14.77,28.86,69.49,33558.0,1.75425,2.8154240419572085,6.534090909090909,1.6049161,1.8235,2021-05-09,63.44,28.38,16.06,1.891625,2021-05-10,60.38,28.65,15.13,1.965,2021-05-11,60.0,28.85,15.37,2.05175,2021-05-12,58.25,28.57,15.9,2.1405,2021-05-13,55.69,31.75,15.69,2.2145,2021-05-14,55.69,31.42,16.79,2.2855,2021-05-15,54.44,31.04,18.05,2.3565,2021-05-16,66.5,29.24,18.38,2.4275,2021-05-17,71.06,24.44,17.46,2021-05-11,38.0,2.067968486965148,1919
99,GRANADA,2021-04-06,17.14,29.64,65.49714285714286,42330.0,0.042,3.857142857142857,0.010056127,430.0,2021-04-13,16.5,30.17,66.52000000000001,41782.0,0.162,0.153,1.2945901252067091,0.9444444,2021-04-13,16.5,30.17,66.52000000000001,41599.0,0.395,0.47,1.7269076,1.1898735,2021-04-13,16.5,30.17,66.52000000000001,41446.0,0.816,1.001,2.0883534136546187,1.2267157,2021-04-13,16.5,30.17,66.52000000000001,41314.0,1.283,1.762,2.4001889912591543,1.3733437,2021-04-13,16.5,30.17,66.52000000000001,41170.0,1.858,2.744,2.7403732577368296,1.4768568,1.9413333333333327,2021-05-12,53.12,30.12,16.81,2.0226666666666664,2021-05-13,49.44,34.08,16.67,2.095666666666667,2021-05-14,51.94,33.2,17.57,2.1686666666666667,2021-05-15,48.62,32.62,18.94,2.2406666666666664,2021-05-16,62.5,30.35,18.78,2.312666666666667,2021-05-17,69.5,26.07,18.43,2.3836666666666666,2021-05-18,61.69,29.11,17.06,2.4546666666666668,2021-05-19,56.75,32.29,17.16,2.5256666666666665,2021-05-20,62.31,28.37,18.15,2021-05-13,37.0,2.035343816801904,900
100,GRANADA,2021-04-07,16.5,29.64,64.77428571428572,24378.0,0.042,3.7142857142857135,0.007167875,176.0,2021-04-14,17.08,30.17,67.75142857142858,24161.0,0.156,0.142,0.8901468537205677,0.9102564,2021-04-14,17.08,30.17,67.75142857142858,23919.0,0.389,0.464,1.8828452,1.1928021,2021-04-14,17.08,30.17,67.75142857142858,23828.0,0.781,1.0,2.2561325785544346,1.2804097,2021-04-14,17.08,30.17,67.75142857142858,23729.0,1.26,1.767,2.6622364426942324,1.402381,2021-04-14,17.08,30.17,67.75142857142858,23614.0,1.809,2.759,3.1339732545737964,1.525152,1.8596666666666668,2021-05-13,49.44,34.08,16.67,1.933,2021-05-14,51.94,33.2,17.57,2.006,2021-05-15,48.62,32.62,18.94,2.079,2021-05-16,62.5,30.35,18.78,2.151,2021-05-17,69.5,26.07,18.43,2.2230000000000003,2021-05-18,61.69,29.11,17.06,2.294,2021-05-19,56.75,32.29,17.16,2.365,2021-05-20,62.31,28.37,18.15,2.436,2021-05-21,56.19,31.56,18.75,2021-05-14,37.0,2.058398572480397,900
101,VILLA ESTHER,2021-04-09,16.5,29.64,67.11571428571429,9792.0,0.041,4.560975609756097,0.00729927,72.0,2021-04-16,16.83,30.54,65.35714285714286,9705.0,0.187,0.154,0.8884803921568627,0.8235294,2021-04-16,16.83,30.54,65.35714285714286,9675.0,0.431,0.473,1.194853,1.0974478,2021-04-16,16.83,30.54,65.35714285714286,9640.0,0.822,1.006,1.5522875816993464,1.2238443,2021-04-16,16.83,30.54,65.35714285714286,9612.0,1.266,1.758,1.8382352941176472,1.3886256,2021-04-16,16.83,30.54,65.35714285714286,9576.0,1.722,2.704,2.2058823529411766,1.5702671,1.8005,2021-05-15,48.62,32.62,18.94,1.8655,2021-05-16,62.5,30.35,18.78,1.9305,2021-05-17,69.5,26.07,18.43,1.9955,2021-05-18,61.69,29.11,17.06,2.0675,2021-05-19,56.75,32.29,17.16,2.1395,2021-05-20,62.31,28.37,18.15,2.2105,2021-05-21,56.19,31.56,18.75,2.2815000000000003,2021-05-22,59.69,30.8,18.45,2.3525,2021-05-23,59.12,29.16,18.55,2021-05-19,40.0,1.9148414888658285,940
102,VILLA GLORIA,2021-04-09,16.5,29.64,67.11571428571429,25500.0,0.04,4.325,0.02054926,535.0,2021-04-16,16.83,30.54,65.35714285714286,24841.0,0.173,0.152,2.584313725490196,0.8786127,2021-04-16,16.83,30.54,65.35714285714286,24491.0,0.392,0.4785,3.9568627,1.2206633,2021-04-16,16.83,30.54,65.35714285714286,24267.0,0.767,1.0145,4.835294117647059,1.3226858,2021-04-16,16.83,30.54,65.35714285714286,24150.0,1.267,1.7814,5.294117647058823,1.4059985,2021-04-16,16.83,30.54,65.35714285714286,24078.0,1.835,2.7619,5.576470588235294,1.5051227,1.915,2021-05-15,48.62,32.62,18.94,1.989,2021-05-16,62.5,30.35,18.78,2.0620000000000003,2021-05-17,69.5,26.07,18.43,2.135,2021-05-18,61.69,29.11,17.06,2.207,2021-05-19,56.75,32.29,17.16,2.279,2021-05-20,62.31,28.37,18.15,2.35,2021-05-21,56.19,31.56,18.75,2.421,2021-05-22,59.69,30.8,18.45,2.492,2021-05-23,59.12,29.16,18.55,2021-05-15,36.0,1.9831095243037145,1750
103,VILLA ESTHER,2021-04-10,16.5,30.17,67.21428571428571,47022.0,0.039,4.461538461538462,0.004277486,202.0,2021-04-17,16.83,30.54,66.02571428571429,46750.0,0.174,0.153,0.5784526391901663,0.87931037,2021-04-17,16.83,30.54,66.02571428571429,46485.0,0.415,0.477,1.1420187,1.1493976,2021-04-17,16.83,30.54,66.02571428571429,46296.0,0.794,1.013,1.5439581472502233,1.2758186,2021-04-17,16.83,30.54,66.02571428571429,46134.0,1.185,1.779,1.8884777338267196,1.5012658,2021-04-17,16.83,30.54,66.02571428571429,45831.0,1.674,2.692,2.5328569605716478,1.6081243,1.7325714285714289,2021-05-16,62.5,30.35,18.78,1.7975714285714286,2021-05-17,69.5,26.07,18.43,1.8845714285714288,2021-05-18,61.69,29.11,17.06,1.9478571428571427,2021-05-19,56.75,32.29,17.16,2.0164285714285715,2021-05-20,62.31,28.37,18.15,2.0867142857142857,2021-05-21,56.19,31.56,18.75,2.157714285714285,2021-05-22,59.69,30.8,18.45,2.2287142857142856,2021-05-23,59.12,29.16,18.55,2.2997142857142854,2021-05-24,50.69,34.17,16.94,2021-05-20,40.0,1.9701352796370712,940
104,SAN JOAQUIN,2021-04-13,16.5,30.17,66.52,50235.0,0.04,3.975,0.00025871675,13.0,2021-04-20,15.94,30.54,63.93571428571429,49764.0,0.159,0.139,0.9375933114362496,0.8742138,2021-04-20,15.94,30.54,63.93571428571429,49443.0,0.334,0.448,1.5765901,1.3413174,2021-04-20,15.94,30.54,63.93571428571429,49168.0,0.607,0.909,2.1240171195381707,1.4975288,2021-04-20,15.94,30.54,63.93571428571429,48900.0,1.043,1.647,2.65750970438937,1.5790987,2021-04-20,15.94,30.54,63.93571428571429,48592.0,1.623,2.629,3.270628048173584,1.6198398,1.7035,2021-05-19,56.75,32.29,17.16,1.78825,2021-05-20,62.31,28.37,18.15,1.874,2021-05-21,56.19,31.56,18.75,1.947625,2021-05-22,59.69,30.8,18.45,2.019625,2021-05-23,59.12,29.16,18.55,2.091625,2021-05-24,50.69,34.17,16.94,2.162625,2021-05-25,55.62,30.94,18.13,2.233625,2021-05-26,46.69,33.38,16.3,2.304625,2021-05-27,53.94,30.46,17.3,2021-05-22,39.0,1.9904819420538595,1000
105,SAN JOAQUIN,2021-04-14,17.08,30.17,67.75142857142858,27030.0,0.038,3.947368421052632,0.0003698225,10.0,2021-04-21,15.94,30.54,63.05285714285714,26909.0,0.15,0.139,0.4476507584165742,0.9266667,2021-04-21,15.94,30.54,63.05285714285714,26806.0,0.327,0.434,0.8287088,1.3272171,2021-04-21,15.94,30.54,63.05285714285714,26702.0,0.59,0.912,1.213466518682945,1.5457627,2021-04-21,15.94,30.54,63.05285714285714,26604.0,1.041,1.649,1.5760266370699223,1.5840538,2021-04-21,15.94,30.54,63.05285714285714,26461.0,1.548,2.608,2.105068442471328,1.6847545,1.6718,2021-05-20,62.31,28.37,18.15,1.739,2021-05-21,56.19,31.56,18.75,1.809,2021-05-22,59.69,30.8,18.45,1.879,2021-05-23,59.12,29.16,18.55,1.949,2021-05-24,50.69,34.17,16.94,2.021,2021-05-25,55.62,30.94,18.13,2.092,2021-05-26,46.69,33.38,16.3,2.163,2021-05-27,53.94,30.46,17.3,2.234,2021-05-28,60.75,30.44,17.51,2021-05-24,40.0,1.9914568751813648,1000
106,ROBLE,2021-04-14,15.79,29.48,71.22285714285714,16677.0,0.038,3.8157894736842106,0.009561705,161.0,2021-04-21,14.9,28.74,69.80428571428571,16139.0,0.145,0.121,3.2259998800743537,0.8344827,2021-04-21,14.9,28.74,69.80428571428571,15998.0,0.399,0.47,4.0714755,1.1779449,2021-04-21,14.9,28.74,69.80428571428571,16131.0,0.693,0.957,3.2739701385141213,1.3809524,2021-04-21,14.9,28.74,69.80428571428571,16073.0,1.068,1.669,3.6217545122024335,1.5627341,2021-04-21,14.9,28.74,69.80428571428571,15994.0,1.549,2.575,4.095460814295137,1.6623628,1.5985,2021-05-20,64.19,27.69,17.19,1.769,2021-05-21,59.38,29.9,17.91,1.8425,2021-05-22,62.19,29.16,17.9,1.9155,2021-05-23,60.62,29.02,17.26,1.9825,2021-05-24,54.31,32.51,15.69,2.0545,2021-05-25,58.94,29.97,17.14,2.1255,2021-05-26,51.5,31.46,14.93,2.1965000000000003,2021-05-27,54.94,29.34,16.4,2.2675,2021-05-28,62.44,27.4,17.51,2021-05-24,40.0,1.9798890429958391,1919
107,ROBLE,2021-04-16,15.79,29.48,70.05428571428571,30396.0,0.042,3.880952380952381,0.0038017828,116.0,2021-04-23,14.9,28.87,68.4,29885.0,0.163,0.125,1.681142255559942,0.76687115,2021-04-23,14.9,28.87,68.4,29686.0,0.396,0.467,2.3358335,1.1792929,2021-04-23,14.9,28.87,68.4,29525.0,0.702,0.982,2.8655086195552046,1.3988605,2021-04-23,14.9,28.87,68.4,29421.0,1.123,1.717,3.207658902487169,1.5289403,2021-04-23,14.9,28.87,68.4,29344.0,1.73,2.72,3.460981708119489,1.5722543,1.80075,2021-05-22,62.19,29.16,17.9,1.87475,2021-05-23,60.62,29.02,17.26,1.94525,2021-05-24,54.31,32.51,15.69,2.0125,2021-05-25,58.94,29.97,17.14,2.0845,2021-05-26,51.5,31.46,14.93,2.1565,2021-05-27,54.94,29.34,16.4,2.2275,2021-05-28,62.44,27.4,17.51,2.2985,2021-05-29,77.69,22.05,16.69,2.3695,2021-05-30,68.75,28.88,16.64,2021-05-25,39.0,2.067384418882233,1919
108,ROBLE,2021-04-18,16.05,29.48,70.80428571428571,54570.0,0.039,3.8461538461538463,0.0044332547,243.0,2021-04-25,14.9,30.01,66.72142857142858,52971.0,0.15,0.134,2.9301814183617374,0.8933333,2021-04-25,14.9,30.01,66.72142857142858,52269.0,0.35,0.445,4.2166023,1.2714286,2021-04-25,14.9,30.01,66.72142857142858,51879.0,0.655,0.937,4.931280923584387,1.4305344,2021-04-25,14.9,30.01,66.72142857142858,51396.0,1.138,1.693,5.8163826278174815,1.4876977,2021-04-25,14.9,30.01,66.72142857142858,50808.0,1.711,2.697,6.893897746014294,1.5762712,1.781923076923077,2021-05-24,54.31,32.51,15.69,1.899692307692308,2021-05-25,58.94,29.97,17.14,1.9727692307692308,2021-05-26,51.5,31.46,14.93,2.0476153846153844,2021-05-27,54.94,29.34,16.4,2.1174615384615385,2021-05-28,62.44,27.4,17.51,2.1894615384615386,2021-05-29,77.69,22.05,16.69,2.2604615384615387,2021-05-30,68.75,28.88,16.64,2.3314615384615385,2021-05-31,62.0,28.76,16.8,2.402461538461538,2021-06-01,60.69,28.69,16.07,2021-05-26,38.0,1.8936104650449903,1919
109,MONTIENGO,2021-04-21,15.94,30.54,63.05285714285714,51204.0,0.039,4.352564102564102,0.005438583,280.0,2021-04-28,15.85,31.33,64.15857142857142,50845.0,0.16975,0.1530140623463467,0.7011171002265448,0.9014083,2021-04-28,15.85,31.33,64.15857142857142,50629.0,0.4025,0.4732465582966284,1.1229591,1.1757679,2021-04-28,15.85,31.33,64.15857142857142,50419.0,0.705875,1.001209861361788,1.5330833528630576,1.4183954,2021-04-28,15.85,31.33,64.15857142857142,50162.0,1.1635,1.673777,2.0349972658386064,1.4385706,2021-04-28,15.85,31.33,64.15857142857142,49775.0,1.67675,2.646308387744852,2.790797593937973,1.5782367,1.737375,2021-05-27,53.94,30.46,17.3,1.825,2021-05-28,60.75,30.44,17.51,1.903625,2021-05-29,77.31,23.93,17.43,1.976625,2021-05-30,68.38,29.77,17.13,2.065,2021-05-31,60.62,29.31,17.57,2.1355,2021-06-01,60.5,28.99,17.08,2.206375,2021-06-02,67.19,26.85,18.01,2.277375,2021-06-03,63.0,28.34,17.26,2.348375,2021-06-04,61.19,30.04,17.72,2021-05-31,41.0,2.030995447303631,800
110,MONTIENGO,2021-04-22,15.94,30.47,61.99857142857143,15606.0,0.0395,4.371308016877637,0.0054804995,86.0,2021-04-29,15.85,31.33,66.75714285714285,15497.0,0.1726666666666666,0.1522875395237788,0.6984493143662694,0.88197416,2021-04-29,15.85,31.33,66.75714285714285,15401.0,0.409,0.4726965781442763,1.3135973,1.1557374,2021-04-29,15.85,31.33,66.75714285714285,15315.0,0.7186666666666667,1.0068560235063664,1.864667435601692,1.4010056,2021-04-29,15.85,31.33,66.75714285714285,15220.0,1.159333333333333,1.7253613,2.4734076637190827,1.4882358,2021-04-29,15.85,31.33,66.75714285714285,15106.0,1.712,2.6995895670594465,3.203895937459951,1.576863,1.737375,2021-05-27,53.94,30.46,17.3,1.825,2021-05-28,60.75,30.44,17.51,1.903625,2021-05-29,77.31,23.93,17.43,1.976625,2021-05-30,68.38,29.77,17.13,2.065,2021-05-31,60.62,29.31,17.57,2.1355,2021-06-01,60.5,28.99,17.08,2.206375,2021-06-02,67.19,26.85,18.01,2.277375,2021-06-03,63.0,28.34,17.26,2.348375,2021-06-04,61.19,30.04,17.72,2021-06-02,41.0,2.1167608286252357,800
111,VILLA BETTY,2021-04-23,15.94,30.47,60.93571428571429,20400.0,0.038,4.2631578947368425,0.0025425386,52.0,2021-04-30,15.85,31.33,68.91857142857143,20186.0,0.162,0.145,1.0490196078431373,0.89506173,2021-04-30,15.85,31.33,68.91857142857143,20094.0,0.4,0.466,1.5,1.165,2021-04-30,15.85,31.33,68.91857142857143,19994.0,0.644,0.953,1.9901960784313728,1.4798137,2021-04-30,15.85,31.33,68.91857142857143,19950.0,1.166,1.705,2.2058823529411766,1.4622642,2021-04-30,15.85,31.33,68.91857142857143,19892.0,1.7,2.695,2.4901960784313726,1.5852941,1.7576666666666665,2021-05-29,77.31,23.93,17.43,1.8316666666666668,2021-05-30,68.38,29.77,17.13,1.9203333333333328,2021-05-31,60.62,29.31,17.57,1.988,2021-06-01,60.5,28.99,17.08,2.0116666666666667,2021-06-02,67.19,26.85,18.01,2.083666666666667,2021-06-03,63.0,28.34,17.26,2.154666666666667,2021-06-04,61.19,30.04,17.72,2.2256666666666667,2021-06-05,65.0,28.29,17.98,2.2966666666666664,2021-06-06,68.31,27.01,18.44,2021-06-02,40.0,2.0055427582562504,1130
112,LA LAJA,2021-04-24,14.9,29.94,67.30285714285715,17850.0,0.037,4.675675675675675,0.007119813,128.0,2021-05-01,15.39,30.05,72.49,17691.0,0.173,0.1538,0.8907563025210085,0.88901734,2021-05-01,15.39,30.05,72.49,17528.0,0.405,0.479,1.8039216,1.182716,2021-05-01,15.39,30.05,72.49,17418.0,0.768,1.0127000000000002,2.4201680672268906,1.3186198,2021-05-01,15.39,30.05,72.49,17350.0,1.23,1.7752,2.801120448179272,1.4432521,2021-05-01,15.39,30.05,72.49,17233.0,1.7,2.7668000000000004,3.456582633053221,1.6275294,1.821,2021-05-30,68.75,28.88,16.64,1.855,2021-05-31,62.0,28.76,16.8,1.92,2021-06-01,60.69,28.69,16.07,1.993,2021-06-02,68.31,26.05,16.68,2.065,2021-06-03,67.94,27.8,16.92,2.137,2021-06-04,66.75,27.62,17.55,2.208,2021-06-05,65.38,26.93,16.99,2.279,2021-06-06,68.62,26.88,17.15,2.35,2021-06-07,59.69,28.2,16.41,2021-05-31,37.0,1.884375518308146,1670
113,MIRADOR,2021-04-27,15.85,31.33,62.27571428571429,24990.0,0.036,4.111111111111111,0.0013187868,33.0,2021-05-04,16.27,26.04,73.73142857142857,24727.0,0.148,0.137,1.0524209683873549,0.9256757,2021-05-04,16.27,26.04,73.73142857142857,24537.0,0.348,0.427,1.8127251,1.2270114,2021-05-04,16.27,26.04,73.73142857142857,24277.0,0.617,0.879,2.8531412565026013,1.4246353,2021-05-04,16.27,26.04,73.73142857142857,23684.0,1.08,1.607,5.22609043617447,1.487963,2021-05-04,16.27,26.04,73.73142857142857,23370.0,1.66,2.598,6.482593037214886,1.5650603,1.696,2021-06-02,67.19,26.85,18.01,1.771,2021-06-03,63.0,28.34,17.26,1.857,2021-06-04,61.19,30.04,17.72,1.93,2021-06-05,65.0,28.29,17.98,2.002,2021-06-06,68.31,27.01,18.44,2.074,2021-06-07,56.88,29.44,17.27,2.145,2021-06-08,64.19,29.48,17.01,2.216,2021-06-09,59.25,29.33,17.66,2.287,2021-06-10,59.19,29.19,16.73,2021-06-04,38.0,1.8291934174717468,1050
114,PALMAR,2021-04-30,16.23,30.33,68.91,30498.0,0.041,4.024390243902439,0.0,0.0,2021-05-07,15.87,26.49,71.92714285714285,30281.0,0.165,0.1413427561837456,0.7115220670207882,0.85662276,2021-05-07,15.87,26.49,71.92714285714285,30175.0,0.3782,0.4586578293289146,1.0590858,1.2127389,2021-05-07,15.87,26.49,71.92714285714285,30101.0,0.6884,0.9634231420883028,1.30172470325923,1.3995106,2021-05-07,15.87,26.49,71.92714285714285,30053.0,1.1766,1.7196287,1.4591120729228146,1.4615235,2021-05-07,15.87,26.49,71.92714285714285,29953.0,1.7194,2.6922178078990417,1.7870024263886155,1.5657891,1.7896999999999998,2021-06-05,65.62,27.73,16.7,1.8642,2021-06-06,71.25,24.83,17.65,1.9382,2021-06-07,58.69,28.09,15.64,2.019,2021-06-08,64.44,28.24,16.15,2.0925,2021-06-09,58.62,28.63,15.71,2.18,2021-06-10,56.06,29.42,15.99,2.2510000000000003,2021-06-11,54.75,29.57,14.83,2.322,2021-06-12,65.69,26.05,16.73,2.393,2021-06-13,63.81,27.7,15.73,2021-06-09,40.0,2.1273445581904857,550
115,PALMAR,2021-05-01,15.92,30.33,69.63285714285713,2550.0,0.04,4.2,0.0,0.0,2021-05-08,15.87,26.49,72.5442857142857,2534.0,0.168,0.126,0.6274509803921569,0.75,2021-05-08,15.87,26.49,72.5442857142857,2512.0,0.379,0.445859872611465,1.4901961,1.1764113,2021-05-08,15.87,26.49,72.5442857142857,2493.0,0.67,0.9306056959486564,2.235294117647059,1.3889637,2021-05-08,15.87,26.49,72.5442857142857,2485.0,1.17,1.6901408,2.549019607843137,1.4445648,2021-05-08,15.87,26.49,72.5442857142857,2475.0,1.655,2.602020202020202,2.941176470588235,1.5722177,1.7235,2021-06-06,71.25,24.83,17.65,1.798,2021-06-07,58.69,28.09,15.64,1.8625,2021-06-08,64.44,28.24,16.15,1.9365,2021-06-09,58.62,28.63,15.71,1.996,2021-06-10,56.06,29.42,15.99,2.068,2021-06-11,54.75,29.57,14.83,2.139,2021-06-12,65.69,26.05,16.73,2.21,2021-06-13,63.81,27.7,15.73,2.281,2021-06-14,61.5,28.88,16.26,2021-06-09,39.0,1.930241775663892,550
116,BALCONES,2021-05-01,16.62,31.33,69.94428571428571,24276.0,0.04,4.45,0.006832222,167.0,2021-05-08,15.65,26.98,70.97428571428571,24049.0,0.178,0.15,0.9350799143186688,0.8426966,2021-05-08,15.65,26.98,70.97428571428571,23912.0,0.411,0.472,1.4994233,1.1484185,2021-05-08,15.65,26.98,70.97428571428571,23771.0,0.784,1.001,2.0802438622507826,1.2767857,2021-05-08,15.65,26.98,70.97428571428571,23642.0,1.313,1.765,2.6116328884494977,1.3442498,2021-05-08,15.65,26.98,70.97428571428571,23485.0,1.9185,2.746,3.2583621683967703,1.4313265,1.986125,2021-06-06,68.31,27.01,18.44,2.060125,2021-06-07,56.88,29.44,17.27,2.133125,2021-06-08,64.19,29.48,17.01,2.206125,2021-06-09,59.25,29.33,17.66,2.28625,2021-06-10,59.19,29.19,16.73,2.35825,2021-06-11,53.25,30.73,15.8,2.42925,2021-06-12,65.75,26.62,17.64,2.50025,2021-06-13,62.25,28.7,17.39,2.57125,2021-06-14,63.69,29.01,16.98,2021-06-05,35.0,1.9256142158368932,2390
117,VIVI TATIANA,2021-05-11,15.65,31.21,64.23285714285714,7650.0,0.041,4.390243902439025,0.0070093456,54.0,2021-05-18,16.67,34.08,56.68714285714285,7566.0,0.18,0.145,1.0980392156862746,0.8055556,2021-05-18,16.67,34.08,56.68714285714285,7527.0,0.415,0.472,1.6078432,1.1373494,2021-05-18,16.67,34.08,56.68714285714285,7443.0,0.761,0.97,2.705882352941176,1.2746387,2021-05-18,16.67,34.08,56.68714285714285,7409.0,1.163,1.67,3.1503267973856213,1.4359416,2021-05-18,16.67,34.08,56.68714285714285,7355.0,1.808,2.656,3.8562091503267975,1.4690266,1.838,2021-06-16,52.75,31.61,16.13,1.9,2021-06-17,57.94,28.46,16.45,1.973,2021-06-18,55.31,30.32,17.71,2.046,2021-06-19,50.06,32.71,16.62,2.118,2021-06-20,53.69,27.61,17.27,2.19,2021-06-21,54.31,29.05,16.31,2.261,2021-06-22,63.62,27.51,16.67,2.332,2021-06-23,59.88,29.21,16.29,2.403,2021-06-24,67.62,25.09,16.74,2021-06-19,38.0,1.8561001042752867,980
